LineageID,NAME,AUTHOR_DATE,COMMONNAME,INDEXNAME,CLASS_NM,ORD_NM,SO_NM,FAM_NM,SF_NM,REMARKS,ClassNum,OrderNum,SuborderNum,FamilyNum,SubfamilyNum,TimeStamp
1252,Paedocyprididae,Mayden & Chen 2010,tiny carps,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Paedocyprididae,NULL,NULL,8,36,4,74,NULL,30:30.0
63,Phractolaemidae,Boulenger 1901,snake mudheads,NULL,Actinopteri,Gonorynchiformes,NULL,Phractolaemidae,NULL,NULL,8,35,NULL,75,NULL,42:05.0
65,Psilorhynchidae,Hora 1926,mountain carps,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Psilorhynchidae,NULL,NULL,8,36,4,75,NULL,16:46.0
64,Cyprinidae,Rafinesque 1815,carps,carps/minnows,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,NULL,NULL,8,36,4,76,NULL,21:13.0
987,Cyprininae,Rafinesque 1815,carps,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Cyprininae,NULL,8,36,4,76,5,33:25.0
989,Labeoninae,Bleeker 1859,labeonines,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Labeoninae,NULL,8,36,4,76,1,32:25.0
1254,Probarbinae,Yang et al. 2015,primitive cyprinids,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Probarbinae,NULL,8,36,4,76,2,40:01.0
1255,Torinae,Karaman 1971,large barbs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Torinae,NULL,8,36,4,76,3,31:26.0
1256,Smiliogastrinae,Bleeker 1863,small barbs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Smiliogastrinae,NULL,8,36,4,76,4,37:59.0
1257,Acrossocheilinae,Yang et al. 2015,East Asian barbs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Acrossocheilinae,NULL,8,36,4,76,6,48:02.0
1258,Barbinae,Bleeker 1859,barbels,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Barbinae,NULL,8,36,4,76,7,40:58.0
1259,Spinibarbinae,Yang et al. 2015,spine barbs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Spinibarbinae,NULL,8,36,4,76,8,44:18.0
1260,Schizothoracinae,McClelland 1842,snow barbels,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Schizothoracinae,NULL,8,36,4,76,9,45:51.0
1261,Schizopygopsinae,Mirza 1991,mountain barbels,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Cyprinidae,Schizopygopsinae,NULL,8,36,4,76,10,00:56.0
1253,Sundadanionidae,Mayden & Chen 2010,tiny danios,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Sundadanionidae,NULL,NULL,8,36,4,76.2,NULL,35:07.0
1018,Danioninae,Bleeker 1863,danionines,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Danionidae,Danioninae,From ref. 30874,8,36,4,76.3,3,21:50.0
1248,Danionidae,Bleeker 1863,danionids,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Danionidae,NULL,NULL,8,36,4,76.3,NULL,26:31.0
1249,Chedrinae,Bleeker 1863,troutbarbs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Danionidae,Chedrinae,NULL,8,36,4,76.3,1,19:33.0
1250,Rasborinae,GÃ¼nther 1868,rasborines,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Danionidae,Rasborinae,NULL,8,36,4,76.3,2,20:47.0
1269,Esominae,Tan & Armbruster 2018,flying barbs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Danionidae,Esominae,NULL,8,36,4,76.3,4,44:23.0
1247,Leptobarbidae,Bleeker 1864,cigar barbs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Leptobarbidae,NULL,NULL,8,36,4,76.4,NULL,16:29.0
1246,Xenocyprididae,GÃ¼nther 1868,East Asian minnows,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Xenocyprididae,NULL,NULL,8,36,4,76.5,NULL,43:58.0
1245,Tincidae,Jordan 1878,tenches,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Tincidae,NULL,NULL,8,36,4,76.6,NULL,43:49.0
1244,Acheilognathidae,Bleeker 1863,bitterlings,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Acheilognathidae,NULL,NULL,8,36,4,76.7,NULL,35:13.0
1243,Gobionidae,Bleeker 1863,gobionids,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Gobionidae,NULL,NULL,8,36,4,76.8,NULL,08:55.0
1251,Tanichthyidae,Mayden & Chen 2010,mountain minnows,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Tanichthyidae,NULL,NULL,8,36,4,76.9,NULL,30:50.0
68,Catostomidae,Agassiz 1850,suckers,suckers,Actinopteri,Cypriniformes,Catostomoidei,Catostomidae,NULL,NULL,8,36,2,77.1,NULL,05:24.0
995,Leuciscinae,Bonaparte 1835,leuciscines,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Leuciscidae,Leuciscinae,NULL,8,36,4,77.1,4,20:35.0
1237,Leuciscidae,Bonaparte 1835,minnows,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Leuciscidae,NULL,NULL,8,36,4,77.1,NULL,18:34.0
1238,Pseudaspininae,Bogutskaya 1990,Far East Asian leuciscines,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Leuciscidae,Pseudaspininae,NULL,8,36,4,77.1,1,25:53.0
1239,Laviniinae,Bleeker 1863,western chubs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Leuciscidae,Laviniinae,NULL,8,36,4,77.1,2,56:13.0
1240,Plagopterinae,Cope 1874,creek chubs,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Leuciscidae,Plagopterinae,NULL,8,36,4,77.1,3,16:58.0
1241,Phoxininae,Bleeker 1863,phoxinines,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Leuciscidae,Phoxininae,NULL,8,36,4,77.1,5,26:43.0
1242,Pogonichthyinae,Girard 1858,minnows & shiners,NULL,Actinopteri,Cypriniformes,Cyprinoidei,Leuciscidae,Pogonichthyinae,NULL,8,36,4,77.1,6,35:39.0
1264,Catostominae,Agassiz 1850,catostomine suckers,NULL,Actinopteri,Cypriniformes,Catostomoidei,Catostomidae,Catostominae,NULL,8,36,2,77.1,4,34:15.0
1265,Myxocyprininae,Fowler 1958,Asian suckers,NULL,Actinopteri,Cypriniformes,Catostomoidei,Catostomidae,Myxocyprininae,NULL,8,36,2,77.1,1,35:27.0
1266,Cycleptinae,Gill 1861,cycleptine suckers,NULL,Actinopteri,Cypriniformes,Catostomoidei,Catostomidae,Cycleptinae,NULL,8,36,2,77.1,2,36:33.0
1267,Ictiobinae,Bleeker 1863,buffalo fishes,NULL,Actinopteri,Cypriniformes,Catostomoidei,Catostomidae,Ictiobinae,NULL,8,36,2,77.1,3,37:52.0
67,Gyrinocheilidae,Gill 1905,algae eaters,algae eaters,Actinopteri,Cypriniformes,Gyrinocheiloidei,Gyrinocheilidae,NULL,NULL,8,36,1,77.2,NULL,02:21.0
1120,Botiidae,Berg 1940,pointface loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Botiidae,NULL,NULL,8,36,3,77.3,NULL,06:36.0
1132,Botiinae,Berg 1940,beautiful loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Botiidae,Botiinae,NULL,8,36,3,77.3,2,06:50.0
1133,Leptobotiinae,Nalbant 2002,Chinese pointface loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Botiidae,Leptobotiinae,NULL,8,36,3,77.3,1,11:18.0
1017,Vaillantellidae,Nalbant & BÄƒnÄƒrescu 1977,longfin loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Vaillantellidae,NULL,NULL,8,36,3,77.4,NULL,09:26.0
66,Cobitidae,Swainson 1838,spined loaches,loaches,Actinopteri,Cypriniformes,Cobitoidei,Cobitidae,NULL,NULL,8,36,3,77.5,NULL,07:12.0
1072,Barbuccidae,Kottelat 2012,scooter loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Barbuccidae,NULL,NULL,8,36,3,78.1,NULL,06:22.0
1136,Gastromyzontidae,Fowler 1905,hillstream loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Gastromyzontidae,NULL,NULL,8,36,3,78.2,NULL,09:04.0
1073,Serpenticobitidae,Kottelat 2012,snake loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Serpenticobitidae,NULL,NULL,8,36,3,78.3,NULL,11:48.0
706,Balitoridae,Swainson 1839,river loaches,loaches;hillstream/river,Actinopteri,Cypriniformes,Cobitoidei,Balitoridae,NULL,NULL,8,36,3,78.5,NULL,37:12.0
1071,Ellopostomatidae,Bohlen & Å lechtovÃ¡ 2009,square-head loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Ellopostomatidae,NULL,NULL,8,36,3,79,NULL,08:35.0
434,Nemacheilidae,Regan 1911,brook loaches,NULL,Actinopteri,Cypriniformes,Cobitoidei,Nemacheilidae,NULL,NULL,8,36,3,80,NULL,12:20.0
69,Citharinidae,GÃ¼nther 1864,citharinids,NULL,Actinopteri,Characiformes,Citharinoidei,Citharinidae,NULL,NULL,8,37,1,82,NULL,17:54.0
614,Distichodontidae,GÃ¼nther 1864,distichodontids,NULL,Actinopteri,Characiformes,Citharinoidei,Distichodontidae,NULL,NULL,8,37,1,82.1,NULL,18:12.0
703,Characidiinae,Fowler 1932,South American darters,NULL,Actinopteri,Characiformes,Characoidei,Crenuchidae,Characidiinae,NULL,8,37,2,82.4,2,17:43.0
955,Crenuchidae,GÃ¼nther 1864,crenuchids,NULL,Actinopteri,Characiformes,Characoidei,Crenuchidae,NULL,NULL,8,37,2,82.4,NULL,17:58.0
956,Crenuchinae,GÃ¼nther 1864,sailfin tetras,NULL,Actinopteri,Characiformes,Characoidei,Crenuchidae,Crenuchinae,NULL,8,37,2,82.4,1,17:59.0
619,Alestidae,Cockerell 1910,African tetras,tetras;African,Actinopteri,Characiformes,Characoidei,Alestidae,NULL,Formerly Alestiidae.,8,37,2,82.5,NULL,17:35.0
77,Hepsetidae,Hubbs 1939,African pikes,NULL,Actinopteri,Characiformes,Characoidei,Hepsetidae,NULL,NULL,8,37,2,82.7,NULL,18:20.0
1172,Tarumaniidae,"de Pinna, Zuanon, Rapp Py-Daniel & Petry 2017",muckfishes,NULL,Actinopteri,Characiformes,Characoidei,Tarumaniidae,NULL,NULL,8,37,2,82.9,NULL,18:32.0
73,Erythrinidae,Valenciennes 1847,trahiras,trahiras,Actinopteri,Characiformes,Characoidei,Erythrinidae,NULL,NULL,8,37,2,83,NULL,18:16.0
616,Parodontidae,Eigenmann 1910,darter tetras,NULL,Actinopteri,Characiformes,Characoidei,Parodontidae,NULL,NULL,8,37,2,83.2,NULL,18:23.0
764,Cynodontidae,Eigenmann 1903,sabertoothed characids,NULL,Actinopteri,Characiformes,Characoidei,Cynodontidae,NULL,NULL,8,37,2,83.5,NULL,18:02.0
620,Serrasalmidae,Bleeker 1859,piranhas and allies,piranhas,Actinopteri,Characiformes,Characoidei,Serrasalmidae,NULL,NULL,8,37,2,83.7,NULL,18:26.0
1328,Colossomatinae,Kolmann et al. 2020,lowland pacus,NULL,Actinopteri,Characiformes,Characoidei,Serrasalmidae,Colossomatinae,NULL,8,37,2,83.7,1,24:27.0
1329,Myleinae,Eigenmann 1903,upland pacus,NULL,Actinopteri,Characiformes,Characoidei,Serrasalmidae,Myleinae,NULL,8,37,2,83.7,2,25:40.0
1330,Serrasalminae,Bleeker 1859,piranhas,NULL,Actinopteri,Characiformes,Characoidei,Serrasalmidae,Serrasalminae,NULL,8,37,2,83.7,3,26:28.0
70,Hemiodontidae,Bleeker 1859,hemiodontids,NULL,Actinopteri,Characiformes,Characoidei,Hemiodontidae,NULL,NULL,8,37,2,84,NULL,18:19.0
673,Anostomidae,GÃ¼nther 1864,toothed headstanders,NULL,Actinopteri,Characiformes,Characoidei,Anostomidae,NULL,NULL,8,37,2,84.2,NULL,17:36.0
440,Chilodontidae,Eigenmann 1903,headstanders,NULL,Actinopteri,Characiformes,Characoidei,Chilodontidae,NULL,NULL,8,37,2,84.4,NULL,17:51.0
72,Curimatidae,Gill 1858,toothless characiforms,NULL,Actinopteri,Characiformes,Characoidei,Curimatidae,NULL,NULL,8,37,2,85,NULL,18:01.0
441,Prochilodontidae,Eigenmann 1909,bocachicos,NULL,Actinopteri,Characiformes,Characoidei,Prochilodontidae,NULL,NULL,8,37,2,85.5,NULL,18:24.0
74,Lebiasinidae,Gill 1889,lebiasinids,NULL,Actinopteri,Characiformes,Characoidei,Lebiasinidae,NULL,NULL,8,37,2,87,NULL,18:22.0
437,Pyrrhulininae,Bleeker 1859,splashing tetras and pencilfishes,NULL,Actinopteri,Characiformes,Characoidei,Lebiasinidae,Pyrrhulininae,NULL,8,37,2,87,2,18:24.0
663,Lebiasininae,Gill 1889,lebiasinas,NULL,Actinopteri,Characiformes,Characoidei,Lebiasinidae,Lebiasininae,NULL,8,37,2,87,1,18:22.0
76,Ctenoluciidae,Schultz 1944,pike-characids,pike-characids,Actinopteri,Characiformes,Characoidei,Ctenoluciidae,NULL,NULL,8,37,2,89,NULL,18:00.0
1053,Chalceidae,Fowler 1958,tucanfishes,NULL,Actinopteri,Characiformes,Characoidei,Chalceidae,NULL,NULL,8,37,2,89.2,NULL,17:41.0
903,Agoniatinae,Bleeker 1859,agoniatines,NULL,Actinopteri,Characiformes,Characoidei,Triportheidae,Agoniatinae,NULL,8,37,2,89.4,7,17:34.0
904,Clupeacharacinae,Fowler 1958,herring characins,NULL,Actinopteri,Characiformes,Characoidei,Triportheidae,Clupeacharacinae,NULL,8,37,2,89.4,8,17:56.0
1049,Triportheidae,Fowler 1940,hatchet characins,NULL,Actinopteri,Characiformes,Characoidei,Triportheidae,NULL,NULL,8,37,2,89.4,NULL,18:34.0
1050,Triportheinae,Fowler 1940,keeled characines,NULL,Actinopteri,Characiformes,Characoidei,Triportheidae,Triportheinae,NULL,8,37,2,89.4,1,18:37.0
75,Gasteropelecidae,Bleeker 1859,freshwater hatchetfishes,hatchetfishes;freshwater,Actinopteri,Characiformes,Characoidei,Gasteropelecidae,NULL,NULL,8,37,2,89.6,NULL,18:18.0
906,Bryconinae,Eigenmann 1912,NULL,NULL,Actinopteri,Characiformes,Characoidei,Bryconidae,Bryconinae,NULL,8,37,2,89.8,10,17:40.0
997,Salmininae,Cockerell 1915,dorados,NULL,Actinopteri,Characiformes,Characoidei,Bryconidae,Salmininae,NULL,8,37,2,89.8,16,18:26.0
1048,Bryconidae,Eigenmann 1912,bryconids,NULL,Actinopteri,Characiformes,Characoidei,Bryconidae,NULL,NULL,8,37,2,89.8,NULL,17:39.0
1052,Iguanodectidae,Eigenmann 1909,iguanodectids,NULL,Actinopteri,Characiformes,Characoidei,Iguanodectidae,NULL,NULL,8,37,2,89.9,NULL,18:21.0
765,Acestrorhynchidae,Eigenmann 1912,pike characids,NULL,Actinopteri,Characiformes,Characoidei,Acestrorhynchidae,NULL,NULL,8,37,2,90,NULL,17:32.0
767,Roestinae,Lucena & Menezes 1998,biting tetras,NULL,Actinopteri,Characiformes,Characoidei,Acestrorhynchidae,Roestinae,NULL,8,37,2,90,2,18:25.0
999,Heterocharacinae,GÃ©ry 1966,NULL,NULL,Actinopteri,Characiformes,Characoidei,Acestrorhynchidae,Heterocharacinae,NULL,8,37,2,90,18,18:20.0
1051,Acestrorhynchinae,Eigenmann 1912,freshwater barracudas,NULL,Actinopteri,Characiformes,Characoidei,Acestrorhynchidae,Acestrorhynchinae,NULL,8,37,2,90,1,17:33.0
78,Characidae,Latreille 1825,characins,characins,Actinopteri,Characiformes,Characoidei,Characidae,NULL,NULL,8,37,2,91,NULL,17:42.0
704,Stethaprioninae,Eigenmann 1907,American tetras,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Stethaprioninae,NULL,8,37,2,91,1,18:28.0
907,Aphyocharacinae,Eigenmann 1909,glass characins,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Aphyocharacinae,NULL,8,37,2,91,14,17:37.0
908,Characinae,Latreille 1825,characines,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Characinae,NULL,8,37,2,91,12,17:47.0
909,Tetragonopterinae,Gill 1858,NULL,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Tetragonopterinae,NULL,8,37,2,91,11,18:33.0
911,Cheirodontinae,Eigenmann 1915,cheirodontines,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Cheirodontinae,NULL,8,37,2,91,15,17:50.0
1007,Aphyoditeinae,GÃ©ry 1972,NULL,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Aphyoditeinae,NULL,8,37,2,91,8,17:38.0
1008,Stevardiinae,Gill 1858,NULL,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Stevardiinae,NULL,8,37,2,91,16,18:28.0
1137,Characids incertae sedis,NULL,NULL,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Characids incertae sedis,NULL,8,37,2,91,7,17:46.0
1262,Spintherobolinae,Mirande 2018,piquiras,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Spintherobolinae,NULL,8,37,2,91,9,18:27.0
1263,Exodontinae,Fowler 1958,toothy characins,NULL,Actinopteri,Characiformes,Characoidei,Characidae,Exodontinae,NULL,8,37,2,91,10,18:17.0
79,Diplomystidae,Eigenmann 1890,diplomystid catfishes,catfishes;diplomystid,Actinopteri,Siluriformes,Diplomystoidei,Diplomystidae,NULL,NULL,8,38,3,92,NULL,07:36.0
103,Cetopsidae,Bleeker 1858,cetopsid catfishes,catfishes;whalelike,Actinopteri,Siluriformes,Siluroidei,Cetopsidae,NULL,NULL,8,38,4,92.1,NULL,00:51.0
912,Cetopsinae,Bleeker 1858,whalelike catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Cetopsidae,Cetopsinae,NULL,8,38,4,92.1,1,00:52.0
913,Helogeninae,Regan 1911,marbled catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Cetopsidae,Helogeninae,NULL,8,38,4,92.1,2,01:26.0
92,Chacidae,Bleeker 1858,squarehead or angler catfishes,catfishes;squarehead/catfishes;angler,Actinopteri,Siluriformes,Siluroidei,Chacidae,NULL,NULL,8,38,4,93,NULL,00:54.0
96,Plotosidae,Bleeker 1858,eeltail catfishes,catfishes;eeltail,Actinopteri,Siluriformes,Siluroidei,Plotosidae,NULL,NULL,8,38,4,93.2,NULL,02:23.0
1119,Ailiidae,Bleeker 1858,Asian schilbeids,NULL,Actinopteri,Siluriformes,Siluroidei,Ailiidae,NULL,NULL,8,38,4,93.4,NULL,55:48.0
1086,Horabagridae,Jayaram 2006,imperial catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Horabagridae,NULL,NULL,8,38,4,93.5,NULL,01:31.0
81,Bagridae,Bleeker 1858,bagrid catfishes,catfishes;bagrid,Actinopteri,Siluriformes,Siluroidei,Bagridae,NULL,NULL,8,38,4,94,NULL,00:36.0
88,Akysidae,Gill 1861,stream catfishes,catfishes;stream,Actinopteri,Siluriformes,Siluroidei,Akysidae,NULL,NULL,8,38,4,95,NULL,56:02.0
1130,Akysinae,Gill 1861,wasp catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Akysidae,Akysinae,NULL,8,38,4,95,1,57:48.0
1131,Parakysinae,Roberts 1989,warty catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Akysidae,Parakysinae,NULL,8,38,4,95,2,02:20.0
86,Amblycipitidae,Day 1873,torrent catfishes,catfishes;torrent,Actinopteri,Siluriformes,Siluroidei,Amblycipitidae,NULL,NULL,8,38,4,96,NULL,58:00.0
89,Sisoridae,Bleeker 1858,sisorid catfishes,catfishes;sisorid,Actinopteri,Siluriformes,Siluroidei,Sisoridae,NULL,NULL,8,38,4,97,NULL,58:42.0
957,Sisorinae,Bleeker 1858,NULL,NULL,Actinopteri,Siluriformes,Siluroidei,Sisoridae,Sisorinae,NULL,8,38,4,97,1,57:34.0
958,Glyptosterninae,Gill 1861,Asian sucker catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Sisoridae,Glyptosterninae,NULL,8,38,4,97,2,01:22.0
85,Pangasiidae,Bleeker 1858,pangasid catfishes,catfishes;pangasid,Actinopteri,Siluriformes,Siluroidei,Pangasiidae,NULL,NULL,8,38,4,98,NULL,02:19.0
83,Siluridae,Rafinesque 1815,sheatfishes,sheatfishes,Actinopteri,Siluriformes,Siluroidei,Siluridae,NULL,NULL,8,38,4,99,NULL,58:31.0
1089,Kryptoglanidae,"Britz, Kakkassery & Raghavan 2014",Indian cave catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Kryptoglanidae,NULL,NULL,8,38,4,100,NULL,01:39.0
105,Aspredinidae,Adams 1854,banjo catfishes,catfishes;banjo,Actinopteri,Siluriformes,Siluroidei,Aspredinidae,NULL,NULL,8,38,4,101,NULL,00:20.0
1233,Pseudobunocephalinae,"Carvalho, Arce H., Reis & Sabaj 2018",terminal-mouth banjo catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Aspredinidae,Pseudobunocephalinae,NULL,8,38,4,101,1,02:23.0
1234,Aspredininae,Adams 1854,banjo cats,NULL,Actinopteri,Siluriformes,Siluroidei,Aspredinidae,Aspredininae,NULL,8,38,4,101,3,00:22.0
1235,Hoplomyzontinae,FernÃ¡ndez-YÃ©pez 1950,small banjo catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Aspredinidae,Hoplomyzontinae,NULL,8,38,4,101,2,01:30.0
99,Auchenipteridae,Bleeker 1862,intromittant catfishes,catfishes;auchenipterid,Actinopteri,Siluriformes,Siluroidei,Auchenipteridae,NULL,NULL,8,38,4,102,NULL,00:30.0
931,Centromochlinae,Bleeker 1862,dimorphic intromittant catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Auchenipteridae,Centromochlinae,NULL,8,38,4,102,1,00:41.0
932,Auchenipterinae,Bleeker 1862,driftwood catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Auchenipteridae,Auchenipterinae,NULL,8,38,4,102,2,00:32.0
98,Doradidae,Bleeker 1858,thorny catfishes,catfishes;thorny,Actinopteri,Siluriformes,Siluroidei,Doradidae,NULL,NULL,8,38,4,103,NULL,01:15.0
1092,Wertheimerinae,Birindelli 2014,Eastern Brazil thorny cats,NULL,Actinopteri,Siluriformes,Siluroidei,Doradidae,Wertheimerinae,NULL,8,38,4,103,1,56:16.0
1093,Astrodoradinae,"Higuchi, Birindelli, Sousa & Britski 2007",spotted thorny cats,NULL,Actinopteri,Siluriformes,Siluroidei,Doradidae,Astrodoradinae,NULL,8,38,4,103,2,00:28.0
1094,Doradinae,Bleeker 1858,fimbriate-barbel thorny cats,NULL,Actinopteri,Siluriformes,Siluroidei,Doradidae,Doradinae,NULL,8,38,4,103,3,01:16.0
925,Heptapteridae,Gill 1861,three-barbeled catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Heptapteridae,NULL,NULL,8,38,4,104,NULL,01:27.0
1118,Phreatobiidae,Reichel 1927,cistern catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Phreatobiidae,NULL,NULL,8,38,4,105,NULL,02:21.0
100,Pimelodidae,Bonaparte 1835,long-whiskered catfishes,catfishes;long-whiskered,Actinopteri,Siluriformes,Siluroidei,Pimelodidae,NULL,NULL,8,38,4,106,NULL,02:22.0
923,Pseudopimelodidae,FernÃ¡ndez-YÃ©pez & AntÃ³n 1966,bumblebee catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Pseudopimelodidae,NULL,NULL,8,38,4,107,NULL,02:25.0
90,Clariidae,Bonaparte 1845,airbreathing or labyrinth catfishes,catfishes;airbreathing/catfishes;labyrinth,Actinopteri,Siluriformes,Siluroidei,Clariidae,NULL,NULL,8,38,4,107.5,NULL,00:58.0
91,Heteropneustidae,Hora 1936,airsac catfishes,catfishes;airsac,Actinopteri,Siluriformes,Siluroidei,Heteropneustidae,NULL,NULL,8,38,4,107.6,NULL,01:28.0
95,Ariidae,Bleeker 1858,sea catfishes,catfishes;sea,Actinopteri,Siluriformes,Siluroidei,Ariidae,NULL,NULL,8,38,4,108,NULL,00:13.0
1065,Galeichthyinae,Acero & Betancur-R. 2007,NULL,NULL,Actinopteri,Siluriformes,Siluroidei,Ariidae,Galeichthyinae,NULL,8,38,4,108,1,01:18.0
1066,Ariinae,Bleeker 1858,NULL,NULL,Actinopteri,Siluriformes,Siluroidei,Ariidae,Ariinae,NULL,8,38,4,108,2,00:16.0
1069,Bagreinae,Schultz 1944,NULL,NULL,Actinopteri,Siluriformes,Siluroidei,Ariidae,Bagreinae,NULL,8,38,4,108,3,00:35.0
951,Anchariidae,Glaw & Vences 1994,Malagasy catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Anchariidae,NULL,NULL,8,38,4,108.5,NULL,00:02.0
950,Austroglanididae,Mo 1991,rock catlets,NULL,Actinopteri,Siluriformes,Siluroidei,Austroglanididae,NULL,NULL,8,38,4,109,NULL,00:34.0
82,Cranoglanididae,Myers 1931,armorhead catfishes,catfishes;armorhead,Actinopteri,Siluriformes,Siluroidei,Cranoglanididae,NULL,NULL,8,38,4,111,NULL,01:05.0
80,Ictaluridae,Gill 1861,North American freshwater catfishes,catfishes;North American freshwater,Actinopteri,Siluriformes,Siluroidei,Ictaluridae,NULL,NULL,8,38,4,112,NULL,01:38.0
943,Lacantuniidae,"Rodiles-HernÃ¡ndez, Hendrickson & Lundberg 2005",Chiapas catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Lacantuniidae,NULL,"in Rodiles-HernÃ¡ndez, Hendrickson, Lundberg & Humphries",8,38,4,114,NULL,01:41.0
87,Amphiliidae,Regan 1911,loach catfishes,catfishes;loach,Actinopteri,Siluriformes,Siluroidei,Amphiliidae,NULL,NULL,8,38,4,114.5,NULL,58:14.0
898,Amphiliinae,Regan 1911,amphiliin catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Amphiliidae,Amphiliinae,NULL,8,38,4,114.5,1,59:34.0
899,Leptoglaninae,Roberts 2003,sand catlets,NULL,Actinopteri,Siluriformes,Siluroidei,Amphiliidae,Leptoglaninae,NULL,8,38,4,114.5,2,01:43.0
900,Doumeinae,Regan 1911,doumein catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Amphiliidae,Doumeinae,NULL,8,38,4,114.5,3,01:17.0
94,Malapteruridae,Bleeker 1858,electric catfishes,catfishes;electric,Actinopteri,Siluriformes,Siluroidei,Malapteruridae,NULL,NULL,8,38,4,115,NULL,02:10.0
97,Mochokidae,Regan 1912,squeakers and upside-down catfishes,squeakers/catfishes;unside-down,Actinopteri,Siluriformes,Siluroidei,Mochokidae,NULL,NULL,8,38,4,115.5,NULL,02:11.0
1037,Chiloglanidinae,Vigliotta 2008,African suckermouths,NULL,Actinopteri,Siluriformes,Siluroidei,Mochokidae,Chiloglanidinae,NULL,8,38,4,115.5,1,00:57.0
1043,Mochokinae,Regan 1912,squeakers,NULL,Actinopteri,Siluriformes,Siluroidei,Mochokidae,Mochokinae,NULL,8,38,4,115.5,2,02:15.0
972,Claroteidae,Bleeker 1862,claroteid catfishes,NULL,Actinopteri,Siluriformes,Siluroidei,Claroteidae,NULL,NULL,8,38,4,116,NULL,00:59.0
1080,Claroteinae,Bleeker 1862,grunters,NULL,Actinopteri,Siluriformes,Siluroidei,Claroteidae,Claroteinae,NULL,8,38,4,116,1,00:59.0
