NAME,LineageID,AUTHOR_DATE,COMMONNAME,INDEXNAME,CLASS_NM,ORD_Parent,ORD_NM,SO_Parent,SO_NM,FAM_Parent,FAM_NM,SF_Parent,SF_NM,Parent_id_fomula,Parent_id,Rank_id,Rank_name,REMARKS,ClassNum,OrderNum,SuborderNum,FamilyNum,SubfamilyNum,TimeStamp
Hexatrygonidae,19,Heemstra & Smith 1980,sixgill stingrays,stingrays; sixgill,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Hexatrygonidae,NULL,NULL,1047,1047,50,Family,NULL,5,10.6,NULL,22.4,NULL,24:19.0
Dasyatidae,420,Jordan & Gilbert 1879,stingrays,stingrays,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Dasyatidae,NULL,NULL,1047,1047,50,Family,See Last et al. 2016:353 [ref. 34581].,5,10.6,NULL,22.5,NULL,23:55.0
Dasyatinae,1126,Jordan & Gilbert 1879,stingrays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Dasyatidae,420,Dasyatinae,420,420,51,Subfamily,See Last et al. 2016:353 [ref. 34581].,5,10.6,NULL,22.5,1,19:35.0
Neotrygoninae,1127,"Last, Naylor & Manjaji-Matsumoto 2016",shortsnout stingrays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Dasyatidae,420,Neotrygoninae,420,420,51,Subfamily,See Last et al. 2016:358 [ref. 34581].,5,10.6,NULL,22.5,2,22:15.0
Urogymninae,1128,Gray 1851,whiprays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Dasyatidae,420,Urogymninae,420,420,51,Subfamily,See Last et al. 2016:359 [ref. 34581].,5,10.6,NULL,22.5,3,23:35.0
Hypolophinae,1129,Stromer 1910,cowtail stingrays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Dasyatidae,420,Hypolophinae,420,420,51,Subfamily,See Last et al. 2016:363 [ref. 34581].,5,10.6,NULL,22.5,4,27:38.0
Potamotrygonidae,18,Garman 1877,American stingrays,stingrays;river,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Potamotrygonidae,NULL,NULL,1047,1047,50,Family,NULL,5,10.6,NULL,22.6,NULL,47:07.0
Potamotrygoninae,1140,Garman 1877,river stingrays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Potamotrygonidae,18,Potamotrygoninae,18,18,51,Subfamily,NULL,5,10.6,NULL,22.6,2,24:51.0
Styracurinae,1141,"Carvalho, Loboda & da Silva 2016",whiptail stingrays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Potamotrygonidae,18,Styracurinae,18,18,51,Subfamily,NULL,5,10.6,NULL,22.6,1,28:01.0
Urotrygonidae,971,"McEachran, Dunn & Miyake 1996",American round stingrays or round rays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Urotrygonidae,NULL,NULL,1047,1047,50,Family,Changed July 2008 on ref. 29691,5,10.6,NULL,22.7,NULL,04:17.0
Gymnuridae,421,Fowler 1934,butterfly rays,rays;butterfly,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Gymnuridae,NULL,NULL,1047,1047,50,Family,NULL,5,10.6,NULL,22.8,NULL,52:38.0
Plesiobatidae,738,Nishida 1990,deepwater stingrays or giant stingarees,stingrays;deepwater,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Plesiobatidae,NULL,NULL,1047,1047,50,Family,NULL,5,10.6,NULL,22.9,NULL,04:02.0
Urolophidae,422,MÃ¼ller & Henle 1841,round stingrays or stingarees,stingrays;round,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Urolophidae,NULL,NULL,1047,1047,50,Family,NULL,5,10.6,NULL,23,NULL,32:05.0
Aetobatidae,1123,Agassiz 1858,pelagic eagle rays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Aetobatidae,NULL,NULL,1047,1047,50,Family,Changed on White & Naylor 2016 [ref. 34575].,5,10.6,NULL,23.1,NULL,03:07.0
Myliobatidae,729,Bonaparte 1835,eagle rays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Myliobatidae,NULL,NULL,1047,1047,50,Family,NULL,5,10.6,NULL,23.2,NULL,36:06.0
Rhinopteridae,1124,Jordan & Evermann 1896,cownose rays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Rhinopteridae,NULL,NULL,1047,1047,50,Family,NULL,5,10.6,NULL,23.4,NULL,05:05.0
Mobulidae,1125,Gill 1893,devil rays,NULL,Elasmobranchii,637,Myliobatiformes,1047,NULL,NULL,Mobulidae,NULL,NULL,1047,1047,50,Family,NULL,5,10.6,NULL,23.6,NULL,06:42.0
Neoceratodontidae,20,Schultz 1948,Australian lungfishes,lungfishes;Australian,Dipneusti,647,Ceratodontiformes,530,NULL,NULL,Neoceratodontidae,NULL,NULL,530,530,50,Family,NULL,10,4,NULL,28,NULL,02:36.0
Lepidosirenidae,21,Bonaparte 1841,South American lungfishes,lungfishes;South American,Dipneusti,647,Ceratodontiformes,530,NULL,NULL,Lepidosirenidae,NULL,NULL,530,530,50,Family,NULL,10,4,NULL,29,NULL,02:44.0
Protopteridae,22,Peters 1855,African lungfishes,lungfishes;African,Dipneusti,647,Ceratodontiformes,530,NULL,NULL,Protopteridae,NULL,NULL,530,530,50,Family,NULL,10,4,NULL,29.1,NULL,02:56.0
Latimeriidae,23,Berg 1940,coelacanths,coelacanths,Coelacanthi,639,Coelacanthiformes,532,NULL,NULL,Latimeriidae,NULL,NULL,532,532,50,Family,NULL,9,1,NULL,31,NULL,02:06.0
Polypteridae,24,Bonaparte 1835,bichirs,bichirs,Cladistii,1088,Polypteriformes,533,NULL,NULL,Polypteridae,NULL,NULL,533,533,50,Family,NULL,7,7,NULL,32,NULL,58:25.0
Acipenseridae,25,Bonaparte 1831,sturgeons,sturgeons,Actinopteri,699,Acipenseriformes,534,NULL,NULL,Acipenseridae,NULL,NULL,534,534,50,Family,NULL,8,7.5,NULL,33,NULL,28:57.0
Polyodontidae,26,Bonaparte 1835,paddlefishes,paddlefishes,Actinopteri,699,Acipenseriformes,534,NULL,NULL,Polyodontidae,NULL,NULL,534,534,50,Family,NULL,8,7.5,NULL,34,NULL,29:23.0
Lepisosteidae,27,Agassiz 1832,gars,gars,Actinopteri,699,Lepisosteiformes,535,NULL,NULL,Lepisosteidae,NULL,NULL,535,535,50,Family,NULL,8,18,NULL,35,NULL,30:18.0
Amiidae,28,Bonaparte 1831,bowfins,bowfins,Actinopteri,699,Amiiformes,536,NULL,NULL,Amiidae,NULL,NULL,536,536,50,Family,NULL,8,22,NULL,36,NULL,30:46.0
Hiodontidae,31,Valenciennes 1847,mooneyes,mooneyes,Actinopteri,699,Hiodontiformes,1169,NULL,NULL,Hiodontidae,NULL,NULL,1169,1169,50,Family,NULL,8,33.2,NULL,36,NULL,23:27.0
Pantodontidae,30,Peters 1876,freshwater butterfly fishes,NULL,Actinopteri,699,Osteoglossiformes,537,NULL,NULL,Pantodontidae,NULL,NULL,537,537,50,Family,NULL,8,33.5,NULL,36.5,NULL,47:01.0
Osteoglossidae,29,Bonaparte 1845,bonytongues,bonytongues,Actinopteri,699,Osteoglossiformes,537,NULL,NULL,Osteoglossidae,NULL,NULL,537,537,50,Family,NULL,8,33.5,NULL,37,NULL,35:22.0
Arapaimidae,740,Bonaparte 1846,arapaimas,arapaimas,Actinopteri,699,Osteoglossiformes,537,NULL,NULL,Arapaimidae,NULL,NULL,537,537,50,Family,NULL,8,33.5,NULL,37.5,NULL,34:43.0
Notopteridae,32,Bleeker 1851,knifefishes or featherbacks,featherbacks/knifefishes,Actinopteri,699,Osteoglossiformes,537,NULL,NULL,Notopteridae,NULL,NULL,537,537,50,Family,NULL,8,33.5,NULL,40,NULL,35:15.0
Notopterinae,1134,Bleeker 1851,Asiatic featherbacks,NULL,Actinopteri,699,Osteoglossiformes,537,NULL,NULL,Notopteridae,32,Notopterinae,32,32,51,Subfamily,NULL,8,33.5,NULL,40,1,26:14.0
Xenomystinae,1135,Greenwood 1963,African knifefishes,NULL,Actinopteri,699,Osteoglossiformes,537,NULL,NULL,Notopteridae,32,Xenomystinae,32,32,51,Subfamily,NULL,8,33.5,NULL,40,2,27:48.0
Mormyridae,33,Bonaparte 1831,elephantfishes,elephantfishes,Actinopteri,699,Osteoglossiformes,537,NULL,NULL,Mormyridae,NULL,NULL,537,537,50,Family,NULL,8,33.5,NULL,41,NULL,35:07.0
Gymnarchidae,34,Bleeker 1859,aba's,NULL,Actinopteri,699,Osteoglossiformes,537,NULL,NULL,Gymnarchidae,NULL,NULL,537,537,50,Family,NULL,8,33.5,NULL,42,NULL,24:47.0
Elopidae,35,Valenciennes 1847,tenpounders and ladyfishes,tenpounders/ladyfishes,Actinopteri,699,Elopiformes,538,NULL,NULL,Elopidae,NULL,NULL,538,538,50,Family,NULL,8,30,NULL,43,NULL,37:06.0
Megalopidae,36,Jordan & Gilbert 1883,tarpons,tarpons,Actinopteri,699,Elopiformes,538,NULL,NULL,Megalopidae,NULL,NULL,538,538,50,Family,NULL,8,30,NULL,44,NULL,37:31.0
Albulidae,37,Bleeker 1849,bonefishes,bonefishes,Actinopteri,699,Albuliformes,581,NULL,NULL,Albulidae,NULL,NULL,581,581,50,Family,NULL,8,30.5,NULL,45,NULL,37:52.0
Albulinae,423,Bleeker 1849,bonefishes,NULL,Actinopteri,699,Albuliformes,581,NULL,NULL,Albulidae,37,Albulinae,37,37,51,Subfamily,NULL,8,30.5,NULL,45,1,24:33.0
Pterothrissinae,424,Gill 1893,longfin bonefishes,NULL,Actinopteri,699,Albuliformes,581,NULL,NULL,Albulidae,37,Pterothrissinae,37,37,51,Subfamily,NULL,8,30.5,NULL,45,2,16:30.0
Halosauridae,38,GÃ¼nther 1868,halosaurs,halosaurs,Actinopteri,699,Notacanthiformes,638,NULL,NULL,Halosauridae,NULL,NULL,638,638,50,Family,NULL,8,31,NULL,46,NULL,39:07.0
Notacanthidae,39,Rafinesque 1810,spiny eels,eels;spiny,Actinopteri,699,Notacanthiformes,638,NULL,NULL,Notacanthidae,NULL,NULL,638,638,50,Family,NULL,8,31,NULL,47,NULL,39:38.0
Protanguillidae,1035,"Johnson, Ida & Miya 2011",primitive cave eels,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Protanguillidae,NULL,NULL,539,539,50,Family,"Added from online, 27 Aug. 2011.",8,32,NULL,48.5,NULL,48:20.0
Synaphobranchidae,47,Johnson 1862,cutthroat eels,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Synaphobranchidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,49,NULL,55:04.0
Synaphobranchinae,611,Johnson 1862,cutthroat eels,eels;cutthroat,Actinopteri,699,Anguilliformes,539,NULL,NULL,Synaphobranchidae,47,Synaphobranchinae,47,47,51,Subfamily,NULL,8,32,NULL,49,3,58:09.0
Simenchelyinae,612,Gill 1879,pugnose parasitic eels,eels;pugnose,Actinopteri,699,Anguilliformes,539,NULL,NULL,Synaphobranchidae,47,Simenchelyinae,47,47,51,Subfamily,NULL,8,32,NULL,49,1,57:34.0
Ilyophinae,648,Jordan & Davis 1891,arrowtooth eels or mustard eels,eels;arrowtooth,Actinopteri,699,Anguilliformes,539,NULL,NULL,Synaphobranchidae,47,Ilyophinae,47,47,51,Subfamily,NULL,8,32,NULL,49,2,58:19.0
Heterenchelyidae,41,Regan 1912,mud eels,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Heterenchelyidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,50,NULL,27:37.0
Myrocongridae,43,Gill 1890,myroconger eels,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Myrocongridae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,53,NULL,52:50.0
Muraenidae,44,Rafinesque 1815,moray eels,"morays/eels, moray (see morays)",Actinopteri,699,Anguilliformes,539,NULL,NULL,Muraenidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,54,NULL,01:46.0
Uropterygiinae,425,Fowler 1925,tailfin moray eels,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Muraenidae,44,Uropterygiinae,44,44,51,Subfamily,NULL,8,32,NULL,54,1,00:49.0
Muraeninae,426,Rafinesque 1815,morays,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Muraenidae,44,Muraeninae,44,44,51,Subfamily,NULL,8,32,NULL,54,2,02:06.0
Chlopsidae,677,Rafinesque 1815,false morays,morays;false,Actinopteri,699,Anguilliformes,539,NULL,NULL,Chlopsidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,55,NULL,53:47.0
Colocongridae,50,Smith 1976,shorttail eels,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Colocongridae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,56,NULL,04:05.0
Derichthyidae,52,Gill 1884,longneck eels,eels;longneck,Actinopteri,699,Anguilliformes,539,NULL,NULL,Derichthyidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,57,NULL,04:17.0
Ophichthidae,48,GÃ¼nther 1870,snake eels and worm eels,eels;snake/eels;worm,Actinopteri,699,Anguilliformes,539,NULL,NULL,Ophichthidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,58,NULL,50:11.0
Myrophinae,427,Kaup 1856,worm eels,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Ophichthidae,48,Myrophinae,48,48,51,Subfamily,NULL,8,32,NULL,58,1,10:34.0
Ophichthinae,428,GÃ¼nther 1870,snake eels,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Ophichthidae,48,Ophichthinae,48,48,51,Subfamily,NULL,8,32,NULL,58,2,25:32.0
Muraenesocidae,432,Kaup 1859,pike conger eels,eels;pike conger,Actinopteri,699,Anguilliformes,539,NULL,NULL,Muraenesocidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,59,NULL,09:40.0
Nettastomatidae,49,Kaup 1859,duckbill eels,eels;duckbill,Actinopteri,699,Anguilliformes,539,NULL,NULL,Nettastomatidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,60,NULL,09:54.0
Congridae,51,Kaup 1856,conger eels,eels;conger,Actinopteri,699,Anguilliformes,539,NULL,NULL,Congridae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,62,NULL,44:25.0
Congrinae,429,Kaup 1856,NULL,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Congridae,51,Congrinae,51,51,51,Subfamily,NULL,8,32,NULL,62,1,44:32.0
Bathymyrinae,430,BÃ¶hlke 1949,NULL,NULL,Actinopteri,699,Anguilliformes,539,NULL,NULL,Congridae,51,Bathymyrinae,51,51,51,Subfamily,NULL,8,32,NULL,62,2,43:28.0
Heterocongrinae,431,GÃ¼nther 1870,garden eels,eels;garden,Actinopteri,699,Anguilliformes,539,NULL,NULL,Congridae,51,Heterocongrinae,51,51,51,Subfamily,NULL,8,32,NULL,62,3,45:26.0
Moringuidae,42,Gill 1885,spaghetti eels,eels;spaghetti,Actinopteri,699,Anguilliformes,539,NULL,NULL,Moringuidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,62.5,NULL,10:12.0
Nemichthyidae,45,Kaup 1859,snipe eels,eels;snipe,Actinopteri,699,Anguilliformes,539,NULL,NULL,Nemichthyidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,63.5,NULL,49:50.0
Serrivomeridae,53,Trewavas 1932,sawtooth eels,eels;sawtooth,Actinopteri,699,Anguilliformes,539,NULL,NULL,Serrivomeridae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,64,NULL,49:18.0
Anguillidae,40,Rafinesque 1810,freshwater eels,eels;freshwater,Actinopteri,699,Anguilliformes,539,NULL,NULL,Anguillidae,NULL,NULL,539,539,50,Family,NULL,8,32,NULL,64.6,NULL,52:30.0
Cyematidae,46,Regan 1912,bobtail eels,eels;bobtail,Actinopteri,699,Saccopharyngiformes,582,NULL,NULL,Cyematidae,NULL,NULL,582,582,50,Family,NULL,8,33,NULL,64.7,NULL,51:44.0
Monognathidae,56,Trewavas 1937,onejaw gulpers,monognathids,Actinopteri,699,Saccopharyngiformes,582,NULL,NULL,Monognathidae,NULL,NULL,582,582,50,Family,NULL,8,33,NULL,64.9,NULL,28:14.0
Neocyematidae,1268,"Poulsen, Miller, Sado, Hanel, Tsukamoto & Miya 2018",bobtail snipe eels,NULL,Actinopteri,699,Saccopharyngiformes,582,NULL,NULL,Neocyematidae,NULL,NULL,582,582,50,Family,NULL,8,33,NULL,65,NULL,32:25.0
Eurypharyngidae,55,Gill 1883,umbrellamouth gulpers,gulpers;umbrellamouth,Actinopteri,699,Saccopharyngiformes,582,NULL,NULL,Eurypharyngidae,NULL,NULL,582,582,50,Family,NULL,8,33,NULL,66,NULL,51:50.0
Saccopharyngidae,54,Bleeker 1859,swallowers or whiptail gulpers,gulpers;whiptail/swallowers,Actinopteri,699,Saccopharyngiformes,582,NULL,NULL,Saccopharyngidae,NULL,NULL,582,582,50,Family,NULL,8,33,NULL,67,NULL,28:57.0
Denticipitidae,57,Clausen 1959,denticle herrings,herrings;denticle,Actinopteri,699,Clupeiformes,540,NULL,NULL,Denticipitidae,NULL,NULL,540,540,50,Family,NULL,8,34,NULL,68,NULL,53:06.0
Spratelloididae,1272,Jordan 1925,small round herrings,NULL,Actinopteri,699,Clupeiformes,540,NULL,NULL,Spratelloididae,NULL,NULL,540,540,50,Family,NULL,8,34,NULL,68.5,NULL,22:58.0
Clupeidae,58,Cuvier 1816,"herrings, shads, sardines and allies",shads/sardines/herrings,Actinopteri,699,Clupeiformes,540,NULL,NULL,Clupeidae,NULL,NULL,540,540,50,Family,NULL,8,34,NULL,69,NULL,52:58.0
Dussumieriidae,1054,Gill 1861,round herrings,NULL,Actinopteri,699,Clupeiformes,540,NULL,NULL,Dussumieriidae,NULL,NULL,540,540,50,Family,NULL,8,34,NULL,69.5,NULL,18:11.0
Engraulidae,433,Gill 1861,anchovies,anchovies,Actinopteri,699,Clupeiformes,540,NULL,NULL,Engraulidae,NULL,NULL,540,540,50,Family,NULL,8,34,NULL,70,NULL,53:25.0
Chirocentridae,59,Bleeker 1849,wolf herrings,herrings;wolf,Actinopteri,699,Clupeiformes,540,NULL,NULL,Chirocentridae,NULL,NULL,540,540,50,Family,NULL,8,34,NULL,71,NULL,52:48.0
Pristigasteridae,924,Bleeker 1872,longfin herrings,NULL,Actinopteri,699,Clupeiformes,540,NULL,NULL,Pristigasteridae,NULL,NULL,540,540,50,Family,NULL,8,34,NULL,71.5,NULL,19:02.0
Chanidae,60,GÃ¼nther 1868,milkfishes,milkfishes,Actinopteri,699,Gonorynchiformes,541,NULL,NULL,Chanidae,NULL,NULL,541,541,50,Family,NULL,8,35,NULL,72,NULL,54:26.0
Gonorynchidae,61,Fowler 1941 (1848),beaked sandfishes,NULL,Actinopteri,699,Gonorynchiformes,541,NULL,NULL,Gonorynchidae,NULL,NULL,541,541,50,Family,Kottelat 2016:446 [ref. 34856].,8,35,NULL,73,NULL,03:57.0
Kneriidae,62,GÃ¼nther 1868,shellears,NULL,Actinopteri,699,Gonorynchiformes,541,NULL,NULL,Kneriidae,NULL,NULL,541,541,50,Family,NULL,8,35,NULL,74,NULL,36:50.0
Paedocyprididae,1252,Mayden & Chen 2010,tiny carps,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Paedocyprididae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,74,NULL,30:30.0
Phractolaemidae,63,Boulenger 1901,snake mudheads,NULL,Actinopteri,699,Gonorynchiformes,541,NULL,NULL,Phractolaemidae,NULL,NULL,541,541,50,Family,NULL,8,35,NULL,75,NULL,42:05.0
Psilorhynchidae,65,Hora 1926,mountain carps,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Psilorhynchidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,75,NULL,16:46.0
Cyprinidae,64,Rafinesque 1815,carps,carps/minnows,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76,NULL,21:13.0
Cyprininae,987,Rafinesque 1815,carps,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Cyprininae,64,64,51,Subfamily,NULL,8,36,4,76,5,33:25.0
Labeoninae,989,Bleeker 1859,labeonines,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Labeoninae,64,64,51,Subfamily,NULL,8,36,4,76,1,32:25.0
Probarbinae,1254,Yang et al. 2015,primitive cyprinids,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Probarbinae,64,64,51,Subfamily,NULL,8,36,4,76,2,40:01.0
Torinae,1255,Karaman 1971,large barbs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Torinae,64,64,51,Subfamily,NULL,8,36,4,76,3,31:26.0
Smiliogastrinae,1256,Bleeker 1863,small barbs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Smiliogastrinae,64,64,51,Subfamily,NULL,8,36,4,76,4,37:59.0
Acrossocheilinae,1257,Yang et al. 2015,East Asian barbs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Acrossocheilinae,64,64,51,Subfamily,NULL,8,36,4,76,6,48:02.0
Barbinae,1258,Bleeker 1859,barbels,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Barbinae,64,64,51,Subfamily,NULL,8,36,4,76,7,40:58.0
Spinibarbinae,1259,Yang et al. 2015,spine barbs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Spinibarbinae,64,64,51,Subfamily,NULL,8,36,4,76,8,44:18.0
Schizothoracinae,1260,McClelland 1842,snow barbels,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Schizothoracinae,64,64,51,Subfamily,NULL,8,36,4,76,9,45:51.0
Schizopygopsinae,1261,Mirza 1991,mountain barbels,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Cyprinidae,64,Schizopygopsinae,64,64,51,Subfamily,NULL,8,36,4,76,10,00:56.0
Sundadanionidae,1253,Mayden & Chen 2010,tiny danios,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Sundadanionidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76.2,NULL,35:07.0
Danioninae,1018,Bleeker 1863,danionines,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Danionidae,1248,Danioninae,1248,1248,51,Subfamily,From ref. 30874,8,36,4,76.3,3,21:50.0
Danionidae,1248,Bleeker 1863,danionids,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Danionidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76.3,NULL,26:31.0
Chedrinae,1249,Bleeker 1863,troutbarbs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Danionidae,1248,Chedrinae,1248,1248,51,Subfamily,NULL,8,36,4,76.3,1,19:33.0
Rasborinae,1250,GÃ¼nther 1868,rasborines,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Danionidae,1248,Rasborinae,1248,1248,51,Subfamily,NULL,8,36,4,76.3,2,20:47.0
Esominae,1269,Tan & Armbruster 2018,flying barbs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Danionidae,1248,Esominae,1248,1248,51,Subfamily,NULL,8,36,4,76.3,4,44:23.0
Leptobarbidae,1247,Bleeker 1864,cigar barbs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Leptobarbidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76.4,NULL,16:29.0
Xenocyprididae,1246,GÃ¼nther 1868,East Asian minnows,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Xenocyprididae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76.5,NULL,43:58.0
Tincidae,1245,Jordan 1878,tenches,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Tincidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76.6,NULL,43:49.0
Acheilognathidae,1244,Bleeker 1863,bitterlings,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Acheilognathidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76.7,NULL,35:13.0
Gobionidae,1243,Bleeker 1863,gobionids,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Gobionidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76.8,NULL,08:55.0
Tanichthyidae,1251,Mayden & Chen 2010,mountain minnows,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Tanichthyidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,76.9,NULL,30:50.0
Catostomidae,68,Agassiz 1850,suckers,suckers,Actinopteri,699,Cypriniformes,542,Catostomoidei,1157,Catostomidae,NULL,NULL,1157,1157,50,Family,NULL,8,36,2,77.1,NULL,05:24.0
Leuciscinae,995,Bonaparte 1835,leuciscines,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Leuciscidae,1237,Leuciscinae,1237,1237,51,Subfamily,NULL,8,36,4,77.1,4,20:35.0
Leuciscidae,1237,Bonaparte 1835,minnows,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Leuciscidae,NULL,NULL,1159,1159,50,Family,NULL,8,36,4,77.1,NULL,18:34.0
Pseudaspininae,1238,Bogutskaya 1990,Far East Asian leuciscines,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Leuciscidae,1237,Pseudaspininae,1237,1237,51,Subfamily,NULL,8,36,4,77.1,1,25:53.0
Laviniinae,1239,Bleeker 1863,western chubs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Leuciscidae,1237,Laviniinae,1237,1237,51,Subfamily,NULL,8,36,4,77.1,2,56:13.0
Plagopterinae,1240,Cope 1874,creek chubs,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Leuciscidae,1237,Plagopterinae,1237,1237,51,Subfamily,NULL,8,36,4,77.1,3,16:58.0
Phoxininae,1241,Bleeker 1863,phoxinines,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Leuciscidae,1237,Phoxininae,1237,1237,51,Subfamily,NULL,8,36,4,77.1,5,26:43.0
Pogonichthyinae,1242,Girard 1858,minnows & shiners,NULL,Actinopteri,699,Cypriniformes,542,Cyprinoidei,1159,Leuciscidae,1237,Pogonichthyinae,1237,1237,51,Subfamily,NULL,8,36,4,77.1,6,35:39.0
Catostominae,1264,Agassiz 1850,catostomine suckers,NULL,Actinopteri,699,Cypriniformes,542,Catostomoidei,1157,Catostomidae,68,Catostominae,68,68,51,Subfamily,NULL,8,36,2,77.1,4,34:15.0
Myxocyprininae,1265,Fowler 1958,Asian suckers,NULL,Actinopteri,699,Cypriniformes,542,Catostomoidei,1157,Catostomidae,68,Myxocyprininae,68,68,51,Subfamily,NULL,8,36,2,77.1,1,35:27.0
Cycleptinae,1266,Gill 1861,cycleptine suckers,NULL,Actinopteri,699,Cypriniformes,542,Catostomoidei,1157,Catostomidae,68,Cycleptinae,68,68,51,Subfamily,NULL,8,36,2,77.1,2,36:33.0
